spikeDown,224,32,000DD561,0,1,1,4294967295,0,0
spikeDown,256,96,001A43E0,0,1,1,4294967295,0,0
spikeDown,448,128,0002F671,0,1,1,4294967295,0,0
spikeDown,352,96,0025BEF8,0,1,1,4294967295,0,0
spikeUp,352,192,0014672B,0,1,1,4294967295,0,0
spikeUp,480,192,0027F904,0,1,1,4294967295,0,0
spikeUp,576,256,00142EA3,0,1,1,4294967295,0,0
spikeUp,544,256,0018E041,0,1,1,4294967295,0,0
block,0,96,002A4878,0,1,1,4294967295,0,0
block,0,128,00110868,0,1,1,4294967295,0,0
block,0,160,0034AA0F,0,1,1,4294967295,0,0
block,0,192,0001FA52,0,1,1,4294967295,0,0
block,0,224,0031F3CF,0,1,1,4294967295,0,0
block,0,256,0029DAE1,0,1,1,4294967295,0,0
block,0,288,001E3F51,0,1,1,4294967295,0,0
block,0,320,003052C6,0,1,1,4294967295,0,0
block,0,352,00011890,0,1,1,4294967295,0,0
block,0,384,00257F54,0,1,1,4294967295,0,0
block,0,416,00256B67,0,1,1,4294967295,0,0
block,0,448,0020511B,0,1,1,4294967295,0,0
block,0,480,001C4274,0,1,1,4294967295,0,0
block,0,512,00230BEF,0,1,1,4294967295,0,0
block,0,544,000C36C7,0,1,1,4294967295,0,0
block,0,576,00137E34,0,1,1,4294967295,0,0
block,32,576,0005D056,0,1,1,4294967295,0,0
block,64,576,00105F4C,0,1,1,4294967295,0,0
block,96,576,0005642A,0,1,1,4294967295,0,0
block,128,576,0036BAB8,0,1,1,4294967295,0,0
block,160,576,003DA5DE,0,1,1,4294967295,0,0
block,192,576,003A13FD,0,1,1,4294967295,0,0
block,224,576,000C5418,0,1,1,4294967295,0,0
block,256,576,0018C0BE,0,1,1,4294967295,0,0
block,288,576,003E7479,0,1,1,4294967295,0,0
block,320,576,0023D9D1,0,1,1,4294967295,0,0
block,352,576,0031893B,0,1,1,4294967295,0,0
block,384,576,0024B500,0,1,1,4294967295,0,0
block,416,576,00080A14,0,1,1,4294967295,0,0
block,448,576,00111EBF,0,1,1,4294967295,0,0
block,480,576,0008C4A7,0,1,1,4294967295,0,0
