block,0,0,001CBBFD,0,1,1,4294967295,0,0
block,32,0,000B3D64,0,1,1,4294967295,0,0
block,64,0,0024E53E,0,1,1,4294967295,0,0
block,96,0,0020FA76,0,1,1,4294967295,0,0
block,128,0,003980A3,0,1,1,4294967295,0,0
block,160,0,001518A3,0,1,1,4294967295,0,0
block,192,0,0036B981,0,1,1,4294967295,0,0
block,224,0,00077B76,0,1,1,4294967295,0,0
block,256,0,0013E395,0,1,1,4294967295,0,0
block,288,0,003E57C7,0,1,1,4294967295,0,0
block,320,0,00324DA3,0,1,1,4294967295,0,0
block,352,0,00346BAF,0,1,1,4294967295,0,0
block,384,0,000A83A4,0,1,1,4294967295,0,0
block,416,0,003050A0,0,1,1,4294967295,0,0
block,448,0,0035AF7A,0,1,1,4294967295,0,0
block,480,0,002FAECD,0,1,1,4294967295,0,0
block,512,0,003587DB,0,1,1,4294967295,0,0
block,544,0,00398341,0,1,1,4294967295,0,0
block,576,0,002526C1,0,1,1,4294967295,0,0
block,608,0,00339305,0,1,1,4294967295,0,0
block,640,0,003B09E2,0,1,1,4294967295,0,0
block,672,0,001F4FE0,0,1,1,4294967295,0,0
block,704,0,0026E200,0,1,1,4294967295,0,0
block,736,0,001F538B,0,1,1,4294967295,0,0
block,0,32,000E564A,0,1,1,4294967295,0,0
block,0,64,00030D52,0,1,1,4294967295,0,0
block,0,96,0032EC98,0,1,1,4294967295,0,0
block,0,128,001608D1,0,1,1,4294967295,0,0
block,0,160,00033D16,0,1,1,4294967295,0,0
block,0,192,002DF5F8,0,1,1,4294967295,0,0
block,0,224,002C0D88,0,1,1,4294967295,0,0
block,0,256,0005F0EA,0,1,1,4294967295,0,0
block,0,288,00306CED,0,1,1,4294967295,0,0
block,0,320,002B5E7E,0,1,1,4294967295,0,0
block,0,352,000402CB,0,1,1,4294967295,0,0
block,0,384,00295E4E,0,1,1,4294967295,0,0
block,0,416,002D0403,0,1,1,4294967295,0,0
block,0,448,002B888A,0,1,1,4294967295,0,0
block,0,480,003E766A,0,1,1,4294967295,0,0
block,0,512,001DA2EF,0,1,1,4294967295,0,0
block,0,544,00054C07,0,1,1,4294967295,0,0
block,0,576,00310EEC,0,1,1,4294967295,0,0
block,32,576,0032BFD0,0,1,1,4294967295,0,0
block,64,576,0002D021,0,1,1,4294967295,0,0
block,96,576,000F0464,0,1,1,4294967295,0,0
block,128,576,00236135,0,1,1,4294967295,0,0
block,160,576,00061B57,0,1,1,4294967295,0,0
block,192,576,001F5E99,0,1,1,4294967295,0,0
block,224,576,0018C49C,0,1,1,4294967295,0,0
block,256,576,002CA36C,0,1,1,4294967295,0,0
block,288,576,001A5B3A,0,1,1,4294967295,0,0
block,320,576,0017EE1F,0,1,1,4294967295,0,0
block,352,576,0001C086,0,1,1,4294967295,0,0
block,384,576,0018814C,0,1,1,4294967295,0,0
block,416,576,000664B5,0,1,1,4294967295,0,0
block,448,576,001CC4C7,0,1,1,4294967295,0,0
block,480,576,001316E8,0,1,1,4294967295,0,0
block,512,576,003DC9CB,0,1,1,4294967295,0,0
block,544,576,003EFCC4,0,1,1,4294967295,0,0
block,576,576,0037C76B,0,1,1,4294967295,0,0
block,608,576,00047425,0,1,1,4294967295,0,0
block,640,576,000571AD,0,1,1,4294967295,0,0
block,672,576,001BD5C8,0,1,1,4294967295,0,0
block,704,576,003CB70F,0,1,1,4294967295,0,0
block,736,576,002AEEFC,0,1,1,4294967295,0,0
block,768,576,003CE14E,0,1,1,4294967295,0,0
block,768,544,00048FB5,0,1,1,4294967295,0,0
block,768,512,002A7C6D,0,1,1,4294967295,0,0
block,768,480,0017D9AA,0,1,1,4294967295,0,0
block,768,448,00206ECE,0,1,1,4294967295,0,0
block,768,416,001011C8,0,1,1,4294967295,0,0
block,768,384,001B857C,0,1,1,4294967295,0,0
block,768,352,0008870D,0,1,1,4294967295,0,0
block,768,320,00315EBF,0,1,1,4294967295,0,0
block,768,288,003EFEBA,0,1,1,4294967295,0,0
block,768,256,0034B16B,0,1,1,4294967295,0,0
block,768,0,000C5291,0,1,1,4294967295,0,0
block,768,32,00227A7A,0,1,1,4294967295,0,0
block,768,64,0001AFA9,0,1,1,4294967295,0,0
block,768,96,00113A75,0,1,1,4294967295,0,0
block,768,128,001F8931,0,1,1,4294967295,0,0
block,768,160,000B5DDC,0,1,1,4294967295,0,0
block,768,192,0010155C,0,1,1,4294967295,0,0
block,768,224,003D7B52,0,1,1,4294967295,0,0
block,384,512,0004D975,0,1,1,4294967295,0,0
block,544,480,00142031,0,1,1,4294967295,0,0
block,576,480,001F4D42,0,1,1,4294967295,0,0
block,608,352,00194218,0,1,1,4294967295,0,0
block,640,352,0039CF1C,0,1,1,4294967295,0,0
block,672,352,00220E59,0,1,1,4294967295,0,0
block,192,480,00207807,0,1,1,4294967295,0,0
block,224,480,00199397,0,1,1,4294967295,0,0
block,256,480,002D0F96,0,1,1,4294967295,0,0
block,96,352,001D1F3E,0,1,1,4294967295,0,0
block,128,352,0036711F,0,1,1,4294967295,0,0
block,160,352,001FA052,0,1,1,4294967295,0,0
block,320,224,0038999C,0,1,1,4294967295,0,0
block,352,224,00347739,0,1,1,4294967295,0,0
block,384,224,002641AA,0,1,1,4294967295,0,0
block,416,224,003AFC18,0,1,1,4294967295,0,0
block,448,224,0022F542,0,1,1,4294967295,0,0
block,384,448,0017D19D,0,1,1,4294967295,0,0
WalljumpR,384,512,001759D6,0,1,1,4294967295,0,0
WalljumpR,384,448,003207A3,0,1,1,4294967295,0,0
spikeUp,288,544,0008E394,0,1,1,4294967295,0,0
spikeDown,480,384,00303470,0,1,1,4294967295,0,0
spikeDown,512,384,0003A35D,0,1,1,4294967295,0,0
warpStart,544,448,0001FE6D,0,1,1,4294967295,0,1
warpStart,128,320,00168A98,0,1,1,4294967295,0,1
warpStart,640,320,0029B616,0,1,1,4294967295,0,1
warpStart,384,160,000CE3BC,0,1,1,4294967295,0,1
warpStart,224,448,0014411B,0,1,1,4294967295,0,1
grav_up,380,512,000C36E1,0,1,1,4294967295,0,0
grav_up,320,512,003B61F8,0,1,1,4294967295,0,0
movingPlatform,316,512,0038C365,0,1,1,4294967295,0,0
movingPlatform,316,448,0036CE97,0,1,1,4294967295,0,0
grav_down,320,448,001B6D12,0,1,1,4294967295,0,0
grav_down,380,448,001E9869,0,1,1,4294967295,0,0
playerStart,356,544,00271E93,0,1,1,4294967295,0,0
