spikeDown,128,96,003C9518,0,1,1,4294967295,0,0
spikeDown,288,64,001B99C1,0,1,1,4294967295,0,0
spikeDown,416,256,003FECEB,0,1,1,4294967295,0,0
spikeDown,448,256,002AA795,0,1,1,4294967295,0,0
spikeDown,480,256,001BA86E,0,1,1,4294967295,0,0
spikeDown,640,256,0028EF53,0,1,1,4294967295,0,1
spikeDown,704,256,0007A7C5,0,1,1,4294967295,0,0
spikeDown,736,256,003D04A6,0,1,1,4294967295,0,0
spikeDown,160,256,001344C1,0,1,1,4294967295,0,0
spikeDown,96,256,00354F32,0,1,1,4294967295,0,0
spikeDown,64,256,00207A2B,0,1,1,4294967295,0,0
spikeDown,32,256,003F96E4,0,1,1,4294967295,0,0
spikeDown,96,416,00002141,0,1,1,4294967295,0,0
spikeDown,160,416,0028A339,0,1,1,4294967295,0,0
spikeDown,224,448,00387C57,0,1,1,4294967295,0,0
spikeDown,256,448,000A3F6E,0,1,1,4294967295,0,0
spikeLeft,384,192,0039E108,0,1,1,4294967295,0,0
spikeLeft,672,384,00021D48,0,1,1,4294967295,0,0
spikeLeft,512,384,0032273E,0,1,1,4294967295,0,0
spikeLeft,128,384,003BBCBC,0,1,1,4294967295,0,0
spikeLeft,64,384,003B6ED3,0,1,1,4294967295,0,0
spikeRight,512,528,0015C2EA,0,1,1,4294967295,0,0
spikeRight,672,528,0032C7AC,0,1,1,4294967295,0,0
spikeRight,32,320,000B2AC5,0,1,1,4294967295,0,0
spikeRight,448,192,000431F4,0,1,1,4294967295,0,0
spikeRight,672,224,0015B12B,0,1,1,4294967295,0,0
spikeUp,32,496,0031B37A,0,1,1,4294967295,0,0
spikeUp,96,496,0025B434,0,1,1,4294967295,0,0
spikeUp,160,496,001889D6,0,1,1,4294967295,0,0
spikeUp,192,464,00018E9D,0,1,1,4294967295,0,0
spikeUp,224,496,003C98BD,0,1,1,4294967295,0,0
spikeUp,256,496,000BB0CD,0,1,1,4294967295,0,0
spikeUp,320,496,001C8A90,0,1,1,4294967295,0,0
spikeUp,352,496,001FFB0B,0,1,1,4294967295,0,0
spikeUp,416,464,003283D9,0,1,1,4294967295,0,0
spikeUp,448,496,00077522,0,1,1,4294967295,0,0
spikeUp,544,496,001881D1,0,1,1,4294967295,0,0
spikeUp,576,496,00393A62,0,1,1,4294967295,0,0
spikeUp,704,496,0009D07F,0,1,1,4294967295,0,0
spikeUp,736,496,0014482F,0,1,1,4294967295,0,0
spikeUp,320,352,003D9FAF,0,1,1,4294967295,0,0
spikeUp,352,352,001C603C,0,1,1,4294967295,0,0
spikeUp,224,352,000355C3,0,1,1,4294967295,0,0
spikeUp,192,320,0029760D,0,1,1,4294967295,0,0
spikeUp,384,320,0016CA9B,0,1,1,4294967295,0,0
spikeUp,416,352,00046795,0,1,1,4294967295,0,0
spikeUp,480,352,003D2F4B,0,1,1,4294967295,0,0
spikeUp,448,352,002688E9,0,1,1,4294967295,0,0
spikeUp,544,352,0023F524,0,1,1,4294967295,0,0
spikeUp,576,352,000343B9,0,1,1,4294967295,0,0
spikeUp,640,352,0028B663,0,1,1,4294967295,0,0
spikeUp,640,352,00309006,0,1,1,4294967295,0,0
spikeUp,288,128,002490F3,0,1,1,4294967295,0,0
spikeUp,128,160,002BD60E,0,1,1,4294967295,0,0
spikeUp,160,192,00394564,0,1,1,4294967295,0,0
spikeUp,416,160,001DE975,0,1,1,4294967295,0,1
spikeRight,320,192,0032F5E7,0,1,1,4294967295,0,0
spikeDown,576,256,0000227A,0,1,1,4294967295,0,0
spikeDown,384,96,00287BD4,0,1,1,4294967295,0,0
spikeUp,96,352,0022009D,0,1,1,4294967295,0,0
oBackground,0,0,00169B3C,0,1,1,4294967295,0,1
block,64,0,003E386B,0,1,1,4294967295,0,0
block,96,0,0009F4E4,0,1,1,4294967295,0,0
block,128,0,0035339A,0,1,1,4294967295,0,0
block,128,32,000BC140,0,1,1,4294967295,0,0
block,128,64,002B24E9,0,1,1,4294967295,0,0
block,160,0,002CF8A1,0,1,1,4294967295,0,0
block,160,0,0009E60D,0,1,1,4294967295,0,0
